DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	ProductionType	ActualGenerationOutput	ActualConsumption	UpdateTime
2022-03-01 00:00:00.000	PT60M	10Y1001A1001A990	CTY	MD CTY	MD	Hydro Run-of-river and poundage	24.0		2022-03-01 02:06:17
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	Hydro Run-of-river and poundage	917.3		2022-03-01 02:06:17
2022-03-01 00:00:00.000	PT60M	10Y1001A1001A990	CTY	MD CTY	MD	Fossil Gas	474.0		2022-03-01 02:06:18
2022-03-01 00:00:00.000	PT60M	10Y1001A1001A990	CTY	MD CTY	MD	Fossil Oil	0.0		2022-03-01 02:06:18
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Hydro Run-of-river and poundage	917.3		2022-03-01 02:06:18
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	Nuclear	2798.3		2022-03-01 02:06:18
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	Biomass	704.94		2022-03-01 02:06:18
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	Fossil Hard coal	442.12		2022-03-01 02:06:19
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Fossil Hard coal	442.12		2022-03-01 02:06:19
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	Fossil Gas	219.91		2022-03-01 02:06:19
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Fossil Gas	219.91		2022-03-01 02:06:19
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Nuclear	2798.3		2022-03-01 02:06:19
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	Fossil Oil	9.9		2022-03-01 02:06:19
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Fossil Oil	9.9		2022-03-01 02:06:20
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Biomass	704.94		2022-03-01 02:06:20
2022-03-01 00:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Solar	0.0	0.0	2022-03-01 02:06:20
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	Fossil Peat	410.47		2022-03-01 02:06:21
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Fossil Peat	410.47		2022-03-01 02:06:21
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	CTA	FI CTA	FI	Other renewable	2.0		2022-03-01 02:06:24
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	CTA	FI CTA	FI	Waste	15.2		2022-03-01 02:06:24
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	CTA	FI CTA	FI	Other	83.0		2022-03-01 02:06:24
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Waste	15.2		2022-03-01 02:06:24
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	Waste	15.2		2022-03-01 02:06:25
2022-03-01 00:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Other	154.6		2022-03-01 02:06:25
2022-03-01 00:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Geothermal	2.6		2022-03-01 02:06:27
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	Other	83.0		2022-03-01 02:06:27
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Other	83.0		2022-03-01 02:06:27
2022-03-01 00:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Hydro Water Reservoir	8.1		2022-03-01 02:06:28
2022-03-01 00:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Waste	70.11		2022-03-01 02:06:28
2022-03-01 00:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Biomass	1048.81		2022-03-01 02:06:29
2022-03-01 00:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Fossil Oil	0.0		2022-03-01 02:06:30
2022-03-01 00:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Hydro Run-of-river and poundage	218.31		2022-03-01 02:06:34
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	BZN	FI BZN	FI	Other renewable	2.0		2022-03-01 02:06:37
2022-03-01 00:00:00.000	PT60M	10YFI-1--------U	CTY	FI CTY	FI	Other renewable	2.0		2022-03-01 02:06:38
2022-03-01 00:00:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Hydro Water Reservoir	128.13		2022-03-01 02:07:15
2022-03-01 00:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Biomass	4431.73		2022-03-01 02:07:34
2022-03-01 00:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Hydro Water Reservoir	128.13		2022-03-01 02:07:35
2022-03-01 00:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Waste	785.79		2022-03-01 02:07:37
2022-03-01 00:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Hydro Run-of-river and poundage	911.79		2022-03-01 02:07:39
2022-03-01 00:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Geothermal	21.6		2022-03-01 02:07:40
2022-03-01 00:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Other	360.89		2022-03-01 02:07:42
2022-03-01 00:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Fossil Oil	292.63		2022-03-01 02:07:43
2022-03-01 00:00:00.000	PT15M	10YDE-RWENET---I	CTA	DE(Amprion) CTA	DE_Amprion	Other renewable	79.23		2022-03-01 02:08:00
2022-03-01 00:00:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Other renewable	134.27		2022-03-01 02:08:15
2022-03-01 00:45:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Other	114.0		2022-03-01 02:13:03
2022-03-01 00:45:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Fossil Hard coal	2708.0		2022-03-01 02:13:05
2022-03-01 00:45:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Fossil Oil	0.08		2022-03-01 02:13:07
2022-03-01 00:45:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Hydro Run-of-river and poundage	368.26		2022-03-01 02:13:13
2022-03-01 00:45:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Waste	50.0		2022-03-01 02:13:19
2022-03-01 00:45:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Biomass	603.0		2022-03-01 02:13:24
2022-03-01 00:45:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Fossil Gas	187.21		2022-03-01 02:13:26
2022-03-01 00:45:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Hydro Pumped Storage	0.5	1731.23	2022-03-01 02:13:32
2022-03-01 00:45:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Nuclear	1312.77		2022-03-01 02:13:34
2022-03-01 00:45:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Other renewable	12.0		2022-03-01 02:13:36
2022-03-01 00:45:00.000	PT15M	10YDE-ENBW-----N	CTA	DE(TransnetBW) CTA	DE_TransnetBW	Hydro Water Reservoir	30.09		2022-03-01 02:13:39
2022-03-01 00:30:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Solar	0.0		2022-03-01 07:51:08
2022-03-01 00:30:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Geothermal	19.0		2022-03-01 02:16:09
2022-03-01 00:30:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Fossil Brown coal/Lignite	19.18		2022-03-01 02:16:10
2022-03-01 00:30:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Fossil Hard coal	1435.36		2022-03-01 02:16:13
2022-03-01 00:30:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Hydro Run-of-river and poundage	278.75		2022-03-01 02:16:15
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTA	NL CTA	NL	Wind Offshore	539.38	2.01	2022-03-01 02:16:24
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTA	NL CTA	NL	Solar	0.0	0.0	2022-03-01 02:16:26
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTA	NL CTA	NL	Hydro Run-of-river and poundage	0.0	0.0	2022-03-01 02:16:30
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTA	NL CTA	NL	Fossil Gas	2856.04	154.76	2022-03-01 02:16:31
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTA	NL CTA	NL	Nuclear	483.61	0.0	2022-03-01 02:16:33
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTA	NL CTA	NL	Waste	72.78	0.0	2022-03-01 02:16:34
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTA	NL CTA	NL	Wind Onshore	386.18	0.0	2022-03-01 02:16:35
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTA	NL CTA	NL	Other	567.77	162.03	2022-03-01 02:16:37
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTA	NL CTA	NL	Biomass	0.0	0.0	2022-03-01 02:16:39
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTA	NL CTA	NL	Fossil Hard coal	1829.83	33.02	2022-03-01 02:16:39
2022-03-01 00:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Solar	0.0		2022-03-01 02:16:41
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTA	CZ CTA	CZ	Solar	0.0		2022-03-01 02:16:42
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTA	CZ CTA	CZ	Waste	23.91		2022-03-01 03:22:18
2022-03-01 00:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Wind Onshore	6461.17		2022-03-01 02:16:45
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTA	CZ CTA	CZ	Fossil Coal-derived gas	23.57		2022-03-01 03:22:15
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTA	CZ CTA	CZ	Fossil Hard coal	343.53		2022-03-01 03:22:21
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTA	CZ CTA	CZ	Fossil Brown coal/Lignite	4041.2		2022-03-01 03:22:14
2022-03-01 00:30:00.000	PT15M	10YDE-VE-------2	CTA	DE(50Hertz) CTA	DE_50HzT	Wind Offshore	702.7		2022-03-01 02:16:56
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTA	CZ CTA	CZ	Hydro Water Reservoir	22.39		2022-03-01 03:22:22
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTA	CZ CTA	CZ	Biomass	278.37		2022-03-01 03:22:13
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTA	CZ CTA	CZ	Nuclear	3509.42		2022-03-01 03:22:23
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTA	CZ CTA	CZ	Wind Onshore	105.68		2022-03-01 03:22:16
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTA	CZ CTA	CZ	Hydro Pumped Storage	0.0	1088.63	2022-03-01 03:22:00
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTA	CZ CTA	CZ	Other renewable	264.28		2022-03-01 03:22:19
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTA	CZ CTA	CZ	Fossil Gas	538.56		2022-03-01 03:22:16
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTA	CZ CTA	CZ	Fossil Oil	2.15		2022-03-01 02:17:07
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTA	CZ CTA	CZ	Hydro Run-of-river and poundage	169.49		2022-03-01 03:22:20
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTA	CZ CTA	CZ	Other	0.0		2022-03-01 02:17:12
2022-03-01 00:00:00.000	PT60M	10Y1001A1001B012	CTA	GE CTA	GE	Hydro Run-of-river and poundage	363.66		2022-03-01 02:17:13
2022-03-01 00:00:00.000	PT60M	10Y1001A1001B012	CTA	GE CTA	GE	Hydro Water Reservoir	194.14		2022-03-01 02:17:14
2022-03-01 00:00:00.000	PT60M	10Y1001A1001B012	CTA	GE CTA	GE	Fossil Gas	335.16		2022-03-01 02:17:14
2022-03-01 00:00:00.000	PT60M	10Y1001A1001B012	CTA	GE CTA	GE	Wind Onshore	7.28		2022-03-01 02:17:15
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Hard coal	9600.91		2022-03-01 02:17:18
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Gas	4697.45		2022-03-02 00:46:49
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Nuclear	4097.01		2022-03-01 02:17:35
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Hydro Pumped Storage	1.34	5248.87	2022-03-01 02:17:53
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Solar	0.0	0.0	2022-03-02 01:05:55
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Wind Onshore	386.18	0.0	2022-03-01 02:17:59
2022-03-01 00:15:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	Nuclear	483.61	0.0	2022-03-01 02:18:02
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Nuclear	483.61	0.0	2022-03-01 02:18:03
2022-03-01 00:15:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	Other	567.77	162.03	2022-03-01 02:18:17
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Brown coal/Lignite	13884.46		2022-03-01 02:18:22
2022-03-01 00:15:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	Wind Onshore	386.18	0.0	2022-03-01 02:18:24
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Other	567.77	162.03	2022-03-01 02:18:27
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	Hydro Water Reservoir	22.39		2022-03-01 03:22:59
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Fossil Hard coal	1829.83	33.02	2022-03-01 02:18:31
2022-03-01 00:15:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	Fossil Hard coal	1829.83	33.02	2022-03-01 02:18:32
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Hydro Water Reservoir	22.39		2022-03-01 03:22:59
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Waste	72.78	0.0	2022-03-01 02:18:34
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	Nuclear	3509.42		2022-03-01 03:22:38
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	Fossil Gas	538.56		2022-03-01 03:22:33
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	Solar	0.0		2022-03-01 02:18:39
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Fossil Hard coal	343.53		2022-03-01 03:22:53
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	Fossil Hard coal	343.53		2022-03-01 03:22:54
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Fossil Coal-derived gas	23.57		2022-03-01 03:22:58
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	Fossil Coal-derived gas	23.57		2022-03-01 03:22:53
2022-03-01 00:30:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Fossil Oil	0.13		2022-03-01 02:18:55
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Nuclear	3509.42		2022-03-01 03:22:53
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Fossil Gas	538.56		2022-03-01 03:22:34
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Hydro Pumped Storage	0.0	1088.63	2022-03-01 03:22:31
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	Hydro Pumped Storage	0.0	1088.63	2022-03-01 03:22:30
2022-03-01 00:30:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Wind Offshore	4333.63		2022-03-01 02:19:04
2022-03-01 00:15:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	Wind Offshore	539.38	2.01	2022-03-01 02:19:06
2022-03-01 00:15:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	Waste	72.78	0.0	2022-03-01 02:19:07
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Wind Offshore	539.38	2.01	2022-03-01 02:19:08
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Other renewable	264.28		2022-03-01 03:22:36
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	Other renewable	264.28		2022-03-01 03:22:36
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Wind Onshore	105.68		2022-03-01 03:22:54
2022-03-01 00:15:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	Solar	0.0	0.0	2022-03-01 02:19:16
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	Hydro Run-of-river and poundage	169.49		2022-03-01 03:22:46
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Solar	0.0	0.0	2022-03-01 02:19:20
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	Wind Onshore	105.68		2022-03-01 03:22:48
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	Fossil Brown coal/Lignite	4041.2		2022-03-01 03:22:58
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Fossil Brown coal/Lignite	4041.2		2022-03-01 03:22:54
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Solar	0.0		2022-03-01 02:19:26
2022-03-01 00:15:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	Biomass	0.0	0.0	2022-03-01 02:19:33
2022-03-01 00:15:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	Fossil Gas	2856.04	154.76	2022-03-01 02:19:37
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Fossil Gas	2856.04	154.76	2022-03-01 02:19:39
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	Fossil Oil	2.15		2022-03-01 02:19:40
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Fossil Oil	2.15		2022-03-01 02:19:40
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Other	0.0		2022-03-01 02:19:41
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	Waste	23.91		2022-03-01 03:22:56
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Biomass	0.0	0.0	2022-03-01 02:19:45
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	Other	0.0		2022-03-01 02:19:47
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Hydro Run-of-river and poundage	169.49		2022-03-01 03:22:49
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Biomass	278.37		2022-03-01 03:22:40
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	BZN	CZ BZN	CZ	Biomass	278.37		2022-03-01 03:22:58
2022-03-01 00:15:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	Hydro Run-of-river and poundage	0.0	0.0	2022-03-01 02:19:51
2022-03-01 00:00:00.000	PT60M	10YCZ-CEPS-----N	CTY	CZ CTY	CZ	Waste	23.91		2022-03-01 03:22:57
2022-03-01 00:15:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	Hydro Run-of-river and poundage	0.0	0.0	2022-03-01 02:19:52
2022-03-01 00:00:00.000	PT60M	10Y1001A1001B012	CTY	GE CTY	GE	Fossil Gas	335.16		2022-03-01 02:19:58
2022-03-01 00:00:00.000	PT60M	10Y1001A1001B012	BZN	GE BZN	GE	Wind Onshore	7.28		2022-03-01 02:20:06
2022-03-01 00:00:00.000	PT60M	10Y1001A1001B012	CTY	GE CTY	GE	Wind Onshore	7.28		2022-03-01 02:20:07
2022-03-01 00:00:00.000	PT60M	10Y1001A1001B012	CTY	GE CTY	GE	Hydro Water Reservoir	194.14		2022-03-01 02:20:08
2022-03-01 00:00:00.000	PT60M	10Y1001A1001B012	BZN	GE BZN	GE	Fossil Gas	335.16		2022-03-01 02:20:08
2022-03-01 00:00:00.000	PT60M	10Y1001A1001B012	BZN	GE BZN	GE	Hydro Run-of-river and poundage	363.66		2022-03-01 02:20:08
2022-03-01 00:00:00.000	PT60M	10Y1001A1001B012	BZN	GE BZN	GE	Hydro Water Reservoir	194.14		2022-03-01 02:20:10
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Fossil Hard coal	9600.91		2022-03-01 02:20:12
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Biomass	4431.59		2022-03-01 02:20:13
2022-03-01 00:00:00.000	PT60M	10Y1001A1001B012	CTY	GE CTY	GE	Hydro Run-of-river and poundage	363.66		2022-03-01 02:20:13
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Hydro Water Reservoir	132.63		2022-03-01 02:20:14
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Fossil Gas	4697.45		2022-03-02 00:48:39
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Nuclear	4097.01		2022-03-01 02:20:17
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Waste	790.81		2022-03-01 02:20:18
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Hydro Pumped Storage	1.34	5248.87	2022-03-01 02:20:20
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Hydro Run-of-river and poundage	911.09		2022-03-01 02:20:22
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Fossil Brown coal/Lignite	13884.46		2022-03-01 02:20:23
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Other renewable	134.26		2022-03-01 02:20:25
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Geothermal	21.6		2022-03-01 02:20:26
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Fossil Oil	292.62		2022-03-01 02:20:29
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Solar	0.0	0.0	2022-03-02 01:05:07
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Fossil Oil	292.62		2022-03-01 02:20:33
2022-03-01 00:30:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Hydro Water Reservoir	10.66		2022-03-01 02:20:39
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Wind Onshore	18146.57	0.0	2022-03-02 00:08:27
2022-03-01 00:30:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Waste	252.01		2022-03-01 02:20:45
2022-03-01 00:30:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Biomass	2372.46		2022-03-01 02:20:47
2022-03-01 00:45:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Biomass	2368.95		2022-03-01 02:20:47
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Hydro Run-of-river and poundage	911.09		2022-03-01 02:20:52
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Hydro Water Reservoir	132.63		2022-03-01 02:20:54
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Biomass	4431.59		2022-03-01 02:20:57
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Waste	790.81		2022-03-01 02:20:58
2022-03-01 00:30:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Wind Onshore	7916.56		2022-03-01 02:21:00
2022-03-01 00:45:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Wind Onshore	7818.27		2022-03-01 02:21:00
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A83F	CTY	DE CTY	DE	Other	360.87		2022-03-01 02:21:04
2022-03-01 00:30:00.000	PT15M	10YDE-EON------1	CTA	DE(TenneT DE) CTA	DE_TenneT_GER	Other	20.0		2022-03-01 02:21:12
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Other	360.87		2022-03-01 02:21:14
2022-03-01 00:15:00.000	PT15M	10Y1001A1001A82H	BZN	DE-LU BZN	DE_LU	Wind Onshore	18146.57	0.0	2022-03-02 00:12:17
